98,12,16
45,90,59
83,68,55
69,68,39
75,95,10
80,60,16
85,30,41
76,46,76
39,26,26
98,23,99
67,28,99
75,95,10
34,13,58
66,77,13
83,67,30
27,87,97
67,83,44
47,44,17
82,85,74
34,13,58
72,32,24
99,89,42
91,26,56
29,54,68
78,74,27
48,86,59
77,85,29
31,64,16
98,52,45
28,77,89
89,76,62
21,84,55
75,95,10
58,69,38
39,38,84
26,26,90
34,94,62
71,95,21
78,11,88
63,81,60
84,33,54
69,92,88
18,30,60
31,95,17
71,81,67
65,94,96
21,84,55
43,25,36
31,95,17
25,26,33
75,95,10
34,13,58
79,52,99
86,15,13
17,33,24
82,85,74
91,88,16
34,92,36
21,84,55
21,57,39
29,55,51
58,36,94
70,70,83
37,84,17
59,57,53
82,85,74
69,68,39
47,53,81
34,46,84
21,84,55
46,40,92
78,75,28
46,40,92
77,85,29
43,25,36
82,85,74
54,99,58
59,70,74
93,36,62
31,64,16
17,33,24
39,26,26
98,12,16
21,84,55
85,30,41
27,52,78
82,85,74
47,53,81
39,38,84
62,13,92
53,91,80
31,95,17
99,59,43
66,41,28
87,50,91
10,62,98
24,90,37
48,86,59
18,30,60
89,35,36
37,71,75
34,13,58
46,25,16
95,91,36
56,92,88
75,95,10
46,40,92
65,63,51
35,87,10
31,95,17
45,77,41
19,87,40
96,88,26
73,95,21
19,20,73
98,12,16
76,49,18
56,90,12
59,57,53
15,97,11
21,84,55
43,25,36
73,16,52
56,65,37
97,26,75
39,61,40
47,44,17
83,67,30
27,87,97
82,85,74
77,85,29
78,11,88
70,36,53
84,33,54
75,95,10
59,57,53
89,35,36
27,87,97
73,95,21
21,76,96
32,96,55
28,21,39
34,94,62
40,39,80
77,12,87
88,28,41
80,57,40
32,83,37
29,55,51
59,78,76
27,52,78
66,41,28
64,18,50
41,43,72
46,75,33
40,71,97
76,69,69
67,28,99
41,43,72
46,75,33
79,16,19
83,68,55
66,41,28
40,39,80
56,92,88
85,30,41
81,84,42
37,37,58
40,11,18
39,26,26
75,95,10
99,77,41
31,95,17
82,85,74
31,64,16
56,65,37
83,22,68
66,77,13
29,35,85
87,21,75
21,84,55
41,43,72
31,64,16
94,44,32
16,58,95
21,78,47
36,74,58
21,84,55
29,82,42
21,76,96
59,89,33
75,95,10
28,77,89
70,36,53
35,45,56
29,55,51
37,46,28
34,92,36
31,64,16
75,95,10
35,87,10
21,84,55
21,84,55
69,49,81
39,93,39
66,77,13
29,55,51
73,95,21
75,95,10
19,87,40
75,95,10
34,13,58
78,75,28
75,95,10
75,95,10
77,85,29
88,67,88
80,28,51
59,57,53
95,54,64
62,13,92
84,33,54
79,85,56
82,85,74
34,94,62
66,41,28
17,33,24
70,48,76
70,70,83
70,48,76
93,36,62
15,97,11
69,49,81
39,38,84
21,84,55
99,28,18
97,26,75
79,85,56
42,54,91
70,48,76
39,61,40
70,70,83
28,77,89
21,84,55
27,87,97
21,84,55
34,13,58
79,85,56
39,26,26
56,77,81
82,85,74
80,60,16
99,59,43
78,11,88
34,13,58
75,95,10
47,62,22
27,87,97
93,84,99
77,85,29
83,67,30
93,26,10
29,55,51
29,55,51
70,36,53
36,72,60
21,84,55
31,95,17
93,36,62
22,97,29
83,98,12
27,87,97
28,77,89
65,64,30
72,65,47
37,84,17
10,52,97
71,52,28
94,44,32
41,57,49
91,88,16
21,84,55
99,54,73
65,63,51
43,25,36
22,97,29
37,46,28
87,21,75
29,25,37
70,36,53
80,57,40
21,84,55
72,37,18
66,41,28
87,21,75
67,28,99
42,54,91
79,52,99
31,64,16
25,48,64
39,93,39
87,21,75
34,46,84
66,41,28
21,57,39
29,35,85
98,24,30
65,64,30
21,84,55
35,45,56
69,49,81
66,41,28
34,94,62
73,95,21
69,49,81
79,52,99
82,85,74
40,71,97
35,64,97
35,69,22
19,87,40
60,24,85
82,85,74
79,85,56
21,76,96
58,67,73
79,85,56
78,74,27
75,95,10
91,26,56
61,88,25
22,10,37
43,25,36
21,84,55
96,47,44
35,64,97
29,54,68
67,28,99
19,30,34
45,93,36
86,15,13
39,93,39
21,95,85
37,55,38
82,85,74
60,24,85
48,86,59
97,26,75
98,52,45
73,16,52
40,39,80
40,71,97
43,53,87
24,21,28
29,35,85
73,16,52
40,71,97
46,25,16
66,41,28
79,52,99
29,82,42
73,82,94
91,61,85
77,85,29
95,54,64
34,70,25
23,79,13
70,36,53
75,95,10
32,47,74
82,85,74
71,61,75
83,22,68
24,17,92
66,77,13
48,86,59
65,63,51
34,92,36
29,25,37
63,81,60
75,95,10
85,30,41
77,85,29
31,64,16
91,61,85
40,71,97
88,28,41
11,24,16
32,47,74
21,84,55
54,99,58
27,87,97
39,26,26
73,95,21
17,33,24
89,35,36
93,68,89
34,70,25
17,33,24
53,91,80
73,95,21
19,20,73
40,71,97
21,84,55
17,33,24
66,77,13
57,43,97
30,24,44
40,71,97
24,86,49
24,75,80
73,95,21
31,95,17
67,28,99
16,62,22
31,64,16
84,33,54
46,25,16
39,61,40
96,72,76
65,93,57
17,33,24
83,67,30
81,50,66
46,25,16
79,85,56
43,25,36
37,37,58
29,35,85
34,91,45
70,36,53
39,26,26
75,95,10
39,93,39
72,32,24
81,92,19
21,78,47
87,21,75
22,10,37
79,93,35
73,16,52
91,26,56
31,86,87
64,18,50
80,57,40
73,95,21
27,87,97
90,88,54
79,83,22
83,68,55
66,41,28
91,61,85
28,77,89
40,71,97
73,16,52
17,33,24
82,85,74
60,24,85
31,95,17
34,94,62
18,30,60
24,90,37
37,55,38
90,98,62
24,21,28
82,85,74
82,85,74
41,57,49
35,39,51
47,44,17
28,77,89
21,84,55
99,89,42
40,36,48
69,32,51
63,74,36
73,16,52
79,16,19
78,74,27
61,19,93
12,66,20
41,43,72
69,92,88
37,37,58
21,95,85
80,57,40
29,55,51
73,87,62
54,47,86
66,41,28
66,41,28
40,71,97
24,21,28
10,52,97
65,63,51
59,57,53
73,87,62
21,84,55
34,13,58
45,77,41
31,95,17
21,57,39
43,25,36
43,25,36
73,95,21
27,87,97
89,76,62
97,88,82
87,21,75
45,93,36
75,95,10
89,33,84
32,83,37
17,33,24
75,95,10
93,68,89
67,28,99
19,87,40
76,69,69
39,26,26
46,25,16
35,45,56
13,10,20
28,77,89
13,10,20
69,18,55
79,16,19
78,11,88
87,50,91
73,95,21
25,71,81
17,33,24
73,16,52
77,85,29
27,87,97
45,50,73
23,79,13
67,28,99
61,19,93
69,68,39
78,74,27
94,44,32
53,75,13
89,33,84
70,36,53
21,84,55
35,39,51
40,71,97
77,85,29
87,22,27
29,55,51
83,67,30
65,63,51
90,98,62
16,58,95
39,93,39
31,95,17
73,95,21
99,54,73
24,21,28
95,93,35
97,88,82
41,87,65
61,19,93
21,84,55
11,95,90
70,12,38
72,75,60
70,12,38
93,68,89
89,35,36
21,84,55
58,99,31
87,21,75
67,78,77
89,27,48
25,26,33
87,21,75
59,57,53
44,14,90
35,64,97
57,43,97
77,85,29
76,88,10
70,48,76
35,39,51
73,95,21
90,88,54
50,93,98
75,95,10
73,95,21
95,93,35
70,70,83
29,55,51
11,24,16
73,95,21
34,94,62
50,93,98
65,64,30
83,67,30
73,87,62
43,25,36
13,27,56
34,94,62
28,77,89
75,95,10
73,95,21
83,68,55
75,95,10
17,78,92
87,50,91
80,57,40
21,84,55
23,79,13
35,69,22
40,39,80
63,81,60
25,48,64
40,71,97
46,25,16
72,37,18
26,26,90
90,98,62
67,83,44
27,87,97
53,75,13
69,49,81
45,77,41
31,64,16
88,28,41
53,91,80
76,69,69
82,85,74
21,84,55
84,33,54
75,95,10
47,62,22
94,44,32
16,20,88
34,13,58
99,28,18
77,85,29
17,33,24
46,75,33
75,95,10
12,96,17
42,54,91
79,16,19
91,41,44
66,41,28
72,37,18
22,10,37
67,78,77
26,83,61
76,69,69
98,23,99
73,16,52
81,50,66
29,55,51
43,53,87
47,62,22
29,82,42
75,95,10
35,60,36
66,77,13
89,35,36
29,55,51
37,57,88
56,77,81
35,64,97
70,36,53
20,82,95
59,57,53
24,90,37
41,43,72
15,97,11
35,39,51
67,28,99
38,30,69
58,65,36
32,83,37
98,23,99
98,23,99
50,43,13
47,62,22
77,12,87
88,67,88
87,21,75
34,91,45
50,43,13
79,85,56
21,84,55
34,46,84
21,84,55
34,13,58
22,97,29
79,85,56
73,95,21
37,71,75
79,16,19
66,41,28
79,85,56
70,36,53
73,16,52
72,65,47
19,87,40
82,85,74
77,85,29
89,35,36
21,49,70
31,95,17
84,33,54
22,10,37
45,77,41
79,85,56
66,77,13
31,64,16
43,25,36
72,75,60
37,57,88
85,30,41
86,15,13
91,41,44
29,82,42
65,63,51
73,16,52
21,84,55
21,84,55
18,98,90
98,12,16
98,52,45
91,61,85
82,85,74
78,74,27
59,89,33
17,78,92
82,85,74
65,63,51
93,26,10
89,33,84
73,95,21
56,77,81
18,30,60
58,69,38
40,71,97
46,75,33
26,26,90
60,42,80
21,78,47
65,94,96
83,67,30
37,84,17
17,33,24
82,85,74
80,14,41
39,38,84
94,44,32
67,78,77
28,77,89
37,46,28
95,91,36
75,95,10
93,26,10
29,82,42
35,45,56
75,95,10
90,88,54
79,16,19
99,89,42
71,95,21
46,25,16
12,66,20
84,33,54
89,35,36
78,74,27
14,23,25
19,20,73
99,59,43
90,88,54
46,75,33
73,95,21
34,13,58
76,46,76
76,69,69
31,86,87
66,63,59
21,84,55
77,12,87
70,36,53
50,93,98
26,35,28
54,99,58
67,41,77
29,55,51
27,42,75
54,99,58
22,10,37
39,26,26
89,33,84
33,90,55
60,24,85
44,14,90
18,98,90
39,38,84
58,69,38
87,21,75
82,85,74
19,15,57
47,62,22
42,54,91
27,87,97
31,95,17
19,15,57
97,26,75
65,63,51
15,97,11
40,71,97
77,85,29
75,95,10
99,54,73
71,19,53
90,88,54
72,32,24
65,63,51
20,90,22
79,85,56
99,59,43
80,28,51
59,57,53
93,68,89
40,71,97
10,77,66
45,93,36
83,68,55
86,15,13
61,81,75
29,82,42
35,64,97
98,23,99
53,75,13
11,24,16
53,75,13
32,83,37
94,44,32
78,11,88
69,92,88
67,25,85
34,92,36
39,61,40
83,98,12
72,55,66
77,85,29
31,64,16
83,68,55
34,94,62
43,53,87
83,67,30
79,85,56
94,93,94
73,16,52
73,95,21
58,99,31
36,72,60
75,95,10
69,49,81
35,45,56
22,10,37
65,63,51
46,19,38
59,70,74
48,92,91
69,68,39
31,95,17
76,49,18
73,95,21
96,72,76
54,99,58
46,25,16
79,85,56
98,23,99
28,21,39
16,24,58
45,90,59
93,84,99
31,95,17
87,50,91
59,89,33
89,33,84
35,64,97
67,28,99
54,99,58
27,43,35
40,71,97
29,55,51
40,11,18
21,84,55
31,64,16
44,14,90
85,30,41
66,41,28
77,12,87
53,75,13
77,85,29
99,89,42
56,29,46
60,42,80
19,20,73
50,93,98
76,49,18
37,37,58
54,66,66
99,59,43
65,63,51
82,85,74
27,87,97
73,95,21
34,26,99
27,87,97
29,82,42
61,88,25
58,65,36
84,33,54
21,84,55
21,57,39
28,77,89
77,85,29
21,95,85
73,95,21
89,35,36
96,88,26
76,46,76
82,85,74
28,77,89
78,74,27
25,26,33
82,85,74
66,77,13
75,95,10
77,85,29
71,19,53
93,36,62
73,16,52
78,11,88
10,36,82
78,74,27
26,80,46
65,94,96
59,89,33
70,70,83
88,96,79
34,46,84
34,13,58
88,67,88
37,37,58
88,28,41
83,22,68
76,49,18
73,95,21
18,98,90
40,39,80
95,54,64
46,75,33
70,22,14
73,16,52
28,77,89
54,99,58
70,70,83
36,72,60
59,70,74
99,54,73
87,21,75
21,84,55
31,95,17
47,62,22
75,95,10
47,44,17
22,11,91
67,83,44
28,77,89
16,62,22
31,95,17
67,25,85
87,21,75
63,74,36
89,33,84
20,82,95
75,95,10
11,19,48
66,77,13
82,85,74
63,81,60
91,26,56
70,70,83
21,57,39
83,67,30
93,26,10
54,99,58
47,62,22
91,83,37
82,85,74
28,77,89
53,75,13
67,83,44
85,30,41
82,85,74
53,75,13
21,84,55
66,77,13
40,71,97
53,75,13
73,16,52
69,49,81
65,63,51
73,16,52
89,76,62
80,57,40
82,85,74
99,59,43
46,93,32
31,64,16
37,37,58
21,76,96
96,72,76
25,48,64
32,47,74
82,85,74
98,24,30
41,87,65
80,57,40
73,95,21
66,63,59
32,47,74
86,49,17
35,39,51
54,47,86
29,55,51
43,25,36
77,85,29
83,68,55
67,41,77
93,68,89
34,94,62
27,87,97
46,25,16
12,96,17
99,89,42
89,33,84
43,61,39
62,13,92
69,18,55
71,52,28
79,16,19
43,25,36
70,36,53
87,22,27
53,75,13
89,33,84
41,43,72
24,17,92
43,25,36
34,13,58
54,99,58
31,64,16
86,15,13
77,85,29
65,94,96
63,81,60
34,91,45
88,16,68
63,81,60
93,26,10
45,93,36
21,84,55
93,84,99
19,15,57
18,98,90
84,33,54
54,99,58
76,69,69
80,28,51
31,86,87
77,85,29
37,46,28
17,33,24
35,64,97
39,93,39
24,90,37
16,20,88
81,92,19
77,12,87
34,13,58
77,85,29
73,16,52
34,92,36
66,63,59
10,36,82
25,48,64
17,33,24
69,49,81
82,85,74
61,19,93
82,85,74
35,69,22
65,86,75
81,92,19
24,86,49
78,11,88
16,24,58
24,90,37
41,43,72
73,16,52
65,93,57
73,16,52
74,83,88
95,93,35
34,13,58
84,33,54
77,12,87
53,75,13
63,81,60
34,92,36
10,52,97
96,72,76
21,84,55
93,84,99
40,71,97
29,55,51
93,84,99
89,35,36
91,41,44
57,43,97
42,54,91
54,99,58
43,25,36
91,83,37
40,71,97
86,49,17
29,55,51
72,32,24
46,75,33
46,40,92
27,87,97
34,94,62
40,11,18
80,60,16
11,24,16
27,87,97
95,72,87
97,26,75
85,30,41
39,26,26
28,77,89
21,84,55
35,39,51
64,15,74
13,10,20
24,90,37
69,49,81
66,41,28
77,85,29
87,21,75
31,64,16
37,71,75
98,24,30
47,53,81
40,39,80
14,23,25
20,82,95
77,85,29
86,49,17
78,11,88
31,95,17
39,26,26
67,28,99
21,84,55
46,25,16
38,88,32
93,26,10
71,95,21
69,49,81
21,84,55
79,85,56
47,62,22
16,24,58
47,44,17
76,46,76
43,60,69
83,68,55
29,25,37
61,19,93
82,85,74
19,15,57
37,55,38
60,42,80
27,87,97
53,75,13
59,78,76
89,33,84
91,41,44
27,87,97
25,71,81
17,33,24
83,67,30
73,16,52
29,25,37
33,90,55
69,49,81
65,63,51
15,97,11
75,95,10
87,50,91
29,55,51
14,23,25
75,95,10
45,90,59
54,99,58
69,68,39
87,21,75
21,84,55
88,96,79
12,96,17
71,19,53
99,77,41
27,42,75
98,23,99
53,75,13
28,21,39
39,26,26
52,68,48
65,63,51
11,24,16
21,84,55
73,95,21
20,90,22
76,69,69
21,84,55
27,43,35
88,28,41
27,87,97
75,95,10
73,95,21
66,41,28
68,44,83
66,41,28
43,25,36
37,37,58
75,95,10
21,84,55
86,74,94
56,29,46
65,86,75
